Parameters;fold1;fold2;fold3;fold4;fold5
OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.5575386707462179, 'recall': 0.6909627132926058, 'f1-score': 0.6171213546566322, 'support': 4747}, '1': {'precision': 0.4430523917995444, 'recall': 0.30954907161803713, 'f1-score': 0.3644597126795753, 'support': 3770}, 'accuracy': 0.5221322061758835, 'macro avg': {'precision': 0.5002955312728812, 'recall': 0.5002558924553215, 'f1-score': 0.49079053366810377, 'support': 8517}, 'weighted avg': {'precision': 0.5068619921470681, 'recall': 0.5221322061758835, 'f1-score': 0.5052821635971624, 'support': 8517}};{'-1': {'precision': 0.5566712049012934, 'recall': 0.6922751322751323, 'f1-score': 0.6171115932459202, 'support': 4725}, '1': {'precision': 0.4435514734022197, 'recall': 0.30791710945802336, 'f1-score': 0.36349380586482677, 'support': 3764}, 'accuracy': 0.5218518082224055, 'macro avg': {'precision': 0.5001113391517565, 'recall': 0.5000961208665778, 'f1-score': 0.49030269955537353, 'support': 8489}, 'weighted avg': {'precision': 0.5065142171097381, 'recall': 0.5218518082224055, 'f1-score': 0.5046581415198705, 'support': 8489}};{'-1': {'precision': 0.5479840053315561, 'recall': 0.7011298230654445, 'f1-score': 0.615168802020013, 'support': 4691}, '1': {'precision': 0.4303128809427062, 'recall': 0.2807529162248144, 'f1-score': 0.33980426760789345, 'support': 3772}, 'accuracy': 0.5137658040883847, 'macro avg': {'precision': 0.48914844313713113, 'recall': 0.49094136964512947, 'f1-score': 0.4774865348139532, 'support': 8463}, 'weighted avg': {'precision': 0.4955374165102467, 'recall': 0.5137658040883847, 'f1-score': 0.49243749825036687, 'support': 8463}};{'-1': {'precision': 0.5517875041764116, 'recall': 0.700381679389313, 'f1-score': 0.617267800411138, 'support': 4716}, '1': {'precision': 0.43253012048192774, 'recall': 0.28643617021276596, 'f1-score': 0.34464, 'support': 3760}, 'accuracy': 0.516753185464842, 'macro avg': {'precision': 0.4921588123291697, 'recall': 0.4934089248010395, 'f1-score': 0.48095390020556905, 'support': 8476}, 'weighted avg': {'precision': 0.49888427592118995, 'recall': 0.516753185464842, 'f1-score': 0.4963286157077544, 'support': 8476}};{'-1': {'precision': 0.5546940839372998, 'recall': 0.6921135646687697, 'f1-score': 0.6158308383233533, 'support': 4755}, '1': {'precision': 0.4349671941335392, 'recall': 0.2990183072433006, 'f1-score': 0.3544025157232705, 'support': 3769}, 'accuracy': 0.518301267010793, 'macro avg': {'precision': 0.49483063903541946, 'recall': 0.49556593595603515, 'f1-score': 0.48511667702331185, 'support': 8524}, 'weighted avg': {'precision': 0.5017552468103202, 'recall': 0.518301267010793, 'f1-score': 0.5002368275444101, 'support': 8524}}
OCSVM_sigmoid_0.001_auto;{'-1': {'precision': 0.654639175257732, 'recall': 0.026753739203707605, 'f1-score': 0.051406597854685286, 'support': 4747}, '1': {'precision': 0.4449116904962153, 'recall': 0.9822281167108753, 'f1-score': 0.6124204085007856, 'support': 3770}, 'accuracy': 0.4496888575789597, 'macro avg': {'precision': 0.5497754328769736, 'recall': 0.5044909279572914, 'f1-score': 0.33191350317773544, 'support': 8517}, 'weighted avg': {'precision': 0.5618045365879049, 'recall': 0.4496888575789597, 'f1-score': 0.2997360643494367, 'support': 8517}};{'-1': {'precision': 0.6269230769230769, 'recall': 0.0344973544973545, 'f1-score': 0.0653961885656971, 'support': 4725}, '1': {'precision': 0.4456191517802892, 'recall': 0.9742295430393199, 'f1-score': 0.6115233886433753, 'support': 3764}, 'accuracy': 0.45117210507715866, 'macro avg': {'precision': 0.5362711143516831, 'recall': 0.5043634487683372, 'f1-score': 0.3384597886045362, 'support': 8489}, 'weighted avg': {'precision': 0.5465333991945515, 'recall': 0.45117210507715866, 'f1-score': 0.3075475351427239, 'support': 8489}};{'-1': {'precision': 0.6013513513513513, 'recall': 0.037945001065870815, 'f1-score': 0.07138560256667334, 'support': 4691}, '1': {'precision': 0.4474103097832742, 'recall': 0.9687168610816543, 'f1-score': 0.6121115671329257, 'support': 3772}, 'accuracy': 0.45279451731064635, 'macro avg': {'precision': 0.5243808305673128, 'recall': 0.5033309310737626, 'f1-score': 0.34174858484979953, 'support': 8463}, 'weighted avg': {'precision': 0.5327390851579462, 'recall': 0.45279451731064635, 'f1-score': 0.3123897781951625, 'support': 8463}};{'-1': {'precision': 0.6226415094339622, 'recall': 0.03498727735368957, 'f1-score': 0.0662517566753664, 'support': 4716}, '1': {'precision': 0.44574351479722324, 'recall': 0.973404255319149, 'f1-score': 0.6114777378665108, 'support': 3760}, 'accuracy': 0.4512741859367626, 'macro avg': {'precision': 0.5341925121155927, 'recall': 0.5041957663364193, 'f1-score': 0.3388647472709386, 'support': 8476}, 'weighted avg': {'precision': 0.5441685906238939, 'recall': 0.4512741859367626, 'f1-score': 0.3081169866516174, 'support': 8476}};{'-1': {'precision': 0.5611510791366906, 'recall': 0.016403785488958992, 'f1-score': 0.031875766244380876, 'support': 4755}, '1': {'precision': 0.44221824686940964, 'recall': 0.9838153356327939, 'f1-score': 0.6101694915254237, 'support': 3769}, 'accuracy': 0.4441576724542468, 'macro avg': {'precision': 0.5016846630030501, 'recall': 0.5001095605608764, 'f1-score': 0.3210226288849023, 'support': 8524}, 'weighted avg': {'precision': 0.5085633451132999, 'recall': 0.4441576724542468, 'f1-score': 0.28757603027350453, 'support': 8524}}
OCSVM_sigmoid_0.005_auto;{'-1': {'precision': 0.6571428571428571, 'recall': 0.029070992205603538, 'f1-score': 0.05567883800685899, 'support': 4747}, '1': {'precision': 0.4451667268568677, 'recall': 0.9809018567639257, 'f1-score': 0.6124037426513207, 'support': 3770}, 'accuracy': 0.45039333098508866, 'macro avg': {'precision': 0.5511547919998624, 'recall': 0.5049864244847646, 'f1-score': 0.33404129032908986, 'support': 8517}, 'weighted avg': {'precision': 0.5633128687457478, 'recall': 0.45039333098508866, 'f1-score': 0.3021098454636654, 'support': 8517}};{'-1': {'precision': 0.6118721461187214, 'recall': 0.02835978835978836, 'f1-score': 0.054207119741100325, 'support': 4725}, '1': {'precision': 0.4448609431680774, 'recall': 0.9774176408076515, 'f1-score': 0.6114342695695529, 'support': 3764}, 'accuracy': 0.44916951348804335, 'macro avg': {'precision': 0.5283665446433994, 'recall': 0.5028887145837199, 'f1-score': 0.33282069465532665, 'support': 8489}, 'weighted avg': {'precision': 0.5378198233591238, 'recall': 0.44916951348804335, 'f1-score': 0.3012801544865705, 'support': 8489}};{'-1': {'precision': 0.5746606334841629, 'recall': 0.027073118738008953, 'f1-score': 0.0517100977198697, 'support': 4691}, '1': {'precision': 0.44625090997330746, 'recall': 0.9750795334040296, 'f1-score': 0.6122856667221576, 'support': 3772}, 'accuracy': 0.44960415928157865, 'macro avg': {'precision': 0.5104557717287351, 'recall': 0.5010763260710193, 'f1-score': 0.3319978822210136, 'support': 8463}, 'weighted avg': {'precision': 0.5174277991366565, 'recall': 0.44960415928157865, 'f1-score': 0.30156133797470014, 'support': 8463}};{'-1': {'precision': 0.6698113207547169, 'recall': 0.030110262934690414, 'f1-score': 0.05762987012987013, 'support': 4716}, '1': {'precision': 0.44651500484027107, 'recall': 0.9813829787234043, 'f1-score': 0.6137724550898204, 'support': 3760}, 'accuracy': 0.45210004719207175, 'macro avg': {'precision': 0.558163162797494, 'recall': 0.5057466208290473, 'f1-score': 0.3357011626098452, 'support': 8476}, 'weighted avg': {'precision': 0.5707558526284409, 'recall': 0.45210004719207175, 'f1-score': 0.30433776529851253, 'support': 8476}};{'-1': {'precision': 0.5955882352941176, 'recall': 0.017034700315457414, 'f1-score': 0.03312206092823553, 'support': 4755}, '1': {'precision': 0.4427753934191702, 'recall': 0.9854072698328469, 'f1-score': 0.6110060047709138, 'support': 3769}, 'accuracy': 0.4452135147817926, 'macro avg': {'precision': 0.5191818143566439, 'recall': 0.5012209850741521, 'f1-score': 0.3220640328495747, 'support': 8524}, 'weighted avg': {'precision': 0.5280200042961499, 'recall': 0.4452135147817926, 'f1-score': 0.28864113464281255, 'support': 8524}}
OCSVM_sigmoid_0.01_auto;{'-1': {'precision': 0.5414634146341464, 'recall': 0.023383189382768062, 'f1-score': 0.044830371567043614, 'support': 4747}, '1': {'precision': 0.4422521655437921, 'recall': 0.9750663129973475, 'f1-score': 0.6085085250786294, 'support': 3770}, 'accuracy': 0.44464013150170245, 'macro avg': {'precision': 0.49185779008896924, 'recall': 0.49922475119005777, 'f1-score': 0.3266694483228365, 'support': 8517}, 'weighted avg': {'precision': 0.4975481382374532, 'recall': 0.44464013150170245, 'f1-score': 0.2943391937742385, 'support': 8517}};{'-1': {'precision': 0.56, 'recall': 0.02962962962962963, 'f1-score': 0.05628140703517588, 'support': 4725}, '1': {'precision': 0.443500424808836, 'recall': 0.9707757704569607, 'f1-score': 0.6088477880529868, 'support': 3764}, 'accuracy': 0.4469313228884439, 'macro avg': {'precision': 0.501750212404418, 'recall': 0.5002027000432951, 'f1-score': 0.33256459754408135, 'support': 8489}, 'weighted avg': {'precision': 0.5083443985134244, 'recall': 0.4469313228884439, 'f1-score': 0.30128786929822693, 'support': 8489}};{'-1': {'precision': 0.49173553719008267, 'recall': 0.02536772543167768, 'f1-score': 0.0482465031421042, 'support': 4691}, '1': {'precision': 0.44386327697360417, 'recall': 0.967391304347826, 'f1-score': 0.6085216376219461, 'support': 3772}, 'accuracy': 0.44523218716767105, 'macro avg': {'precision': 0.4677994070818434, 'recall': 0.49637951488975185, 'f1-score': 0.32838407038202516, 'support': 8463}, 'weighted avg': {'precision': 0.47039863945446214, 'recall': 0.44523218716767105, 'f1-score': 0.29796383827834, 'support': 8463}};{'-1': {'precision': 0.674074074074074, 'recall': 0.01929601357082273, 'f1-score': 0.03751803751803751, 'support': 4716}, '1': {'precision': 0.44551013067977463, 'recall': 0.9882978723404255, 'f1-score': 0.6141641186678787, 'support': 3760}, 'accuracy': 0.44915054270882493, 'macro avg': {'precision': 0.5597921023769243, 'recall': 0.5037969429556242, 'f1-score': 0.3258410780929581, 'support': 8476}, 'weighted avg': {'precision': 0.5726818575612654, 'recall': 0.44915054270882493, 'f1-score': 0.2933213958384012, 'support': 8476}};{'-1': {'precision': 0.5652173913043478, 'recall': 0.021871713985278655, 'f1-score': 0.04211378821623811, 'support': 4755}, '1': {'precision': 0.44232613908872903, 'recall': 0.9787742106659592, 'f1-score': 0.6092988686101247, 'support': 3769}, 'accuracy': 0.4449788831534491, 'macro avg': {'precision': 0.5037717651965384, 'recall': 0.5003229623256189, 'f1-score': 0.3257063284131814, 'support': 8524}, 'weighted avg': {'precision': 0.5108793892395113, 'recall': 0.4449788831534491, 'f1-score': 0.29290221712338954, 'support': 8524}}
OCSVM_sigmoid_0.05_auto;{'-1': {'precision': 0.6336633663366337, 'recall': 0.06741099641879081, 'f1-score': 0.12185833968012186, 'support': 4747}, '1': {'precision': 0.44745381927109334, 'recall': 0.9509283819628647, 'f1-score': 0.6085554235274147, 'support': 3770}, 'accuracy': 0.4584947751555712, 'macro avg': {'precision': 0.5405585928038635, 'recall': 0.5091696891908277, 'f1-score': 0.36520688160376824, 'support': 8517}, 'weighted avg': {'precision': 0.5512388045851851, 'recall': 0.4584947751555712, 'f1-score': 0.33729194377831295, 'support': 8517}};{'-1': {'precision': 0.6370808678500987, 'recall': 0.06835978835978836, 'f1-score': 0.1234709480122324, 'support': 4725}, '1': {'precision': 0.4485091455775495, 'recall': 0.9511158342189161, 'f1-score': 0.6095692150519327, 'support': 3764}, 'accuracy': 0.45977146895983034, 'macro avg': {'precision': 0.5427950067138241, 'recall': 0.5097378112893522, 'f1-score': 0.3665200815320826, 'support': 8489}, 'weighted avg': {'precision': 0.5534686682230666, 'recall': 0.45977146895983034, 'f1-score': 0.33900562549337654, 'support': 8489}};{'-1': {'precision': 0.6233269598470363, 'recall': 0.06949477723299936, 'f1-score': 0.12504794783275797, 'support': 4691}, '1': {'precision': 0.45025188916876574, 'recall': 0.9477730646871686, 'f1-score': 0.6104849726775956, 'support': 3772}, 'accuracy': 0.4609476544960416, 'macro avg': {'precision': 0.536789424507901, 'recall': 0.508633920960084, 'f1-score': 0.3677664602551768, 'support': 8463}, 'weighted avg': {'precision': 0.5461865644082515, 'recall': 0.4609476544960416, 'f1-score': 0.34140957582693593, 'support': 8463}};{'-1': {'precision': 0.6494382022471911, 'recall': 0.06128074639525021, 'f1-score': 0.11199379965123038, 'support': 4716}, '1': {'precision': 0.44876105092765534, 'recall': 0.9585106382978723, 'f1-score': 0.6113137138495462, 'support': 3760}, 'accuracy': 0.459296838131194, 'macro avg': {'precision': 0.5490996265874232, 'recall': 0.5098956923465613, 'f1-score': 0.3616537567503883, 'support': 8476}, 'weighted avg': {'precision': 0.5604167193588647, 'recall': 0.459296838131194, 'f1-score': 0.33349484700678345, 'support': 8476}};{'-1': {'precision': 0.6510067114093959, 'recall': 0.061198738170347, 'f1-score': 0.11188004613610149, 'support': 4755}, '1': {'precision': 0.44731954933762536, 'recall': 0.9586097107986203, 'f1-score': 0.6099949349991559, 'support': 3769}, 'accuracy': 0.45800093852651336, 'macro avg': {'precision': 0.5491631303735106, 'recall': 0.5099042244844837, 'f1-score': 0.3609374905676287, 'support': 8524}, 'weighted avg': {'precision': 0.5609437229241186, 'recall': 0.45800093852651336, 'f1-score': 0.3321281709747749, 'support': 8524}}
OCSVM_sigmoid_0.1_auto;{'-1': {'precision': 0.5627147766323024, 'recall': 0.13798188329471245, 'f1-score': 0.22162070715614954, 'support': 4747}, '1': {'precision': 0.4434924520603835, 'recall': 0.8649867374005306, 'f1-score': 0.5863526027150949, 'support': 3770}, 'accuracy': 0.45978630973347423, 'macro avg': {'precision': 0.503103614346343, 'recall': 0.5014843103476215, 'f1-score': 0.40398665493562225, 'support': 8517}, 'weighted avg': {'precision': 0.5099417152684261, 'recall': 0.45978630973347423, 'f1-score': 0.3830671373847775, 'support': 8517}};{'-1': {'precision': 0.5978494623655914, 'recall': 0.11767195767195768, 'f1-score': 0.19664014146772768, 'support': 4725}, '1': {'precision': 0.44847202010848, 'recall': 0.9006376195536663, 'f1-score': 0.5987812417203922, 'support': 3764}, 'accuracy': 0.4648368476852397, 'macro avg': {'precision': 0.5231607412370357, 'recall': 0.5091547886128119, 'f1-score': 0.3977106915940599, 'support': 8489}, 'weighted avg': {'precision': 0.5316159021516949, 'recall': 0.4648368476852397, 'f1-score': 0.3749484347120473, 'support': 8489}};{'-1': {'precision': 0.5587703435804702, 'recall': 0.1317416329140908, 'f1-score': 0.21321373124029666, 'support': 4691}, '1': {'precision': 0.4463775995650401, 'recall': 0.870625662778367, 'f1-score': 0.5901698265792075, 'support': 3772}, 'accuracy': 0.46106581590452556, 'macro avg': {'precision': 0.5025739715727551, 'recall': 0.5011836478462288, 'f1-score': 0.40169177890975205, 'support': 8463}, 'weighted avg': {'precision': 0.508676354400959, 'recall': 0.46106581590452556, 'f1-score': 0.38122488468687254, 'support': 8463}};{'-1': {'precision': 0.6231884057971014, 'recall': 0.11853265479219678, 'f1-score': 0.1991804738998753, 'support': 4716}, '1': {'precision': 0.45151075339754587, 'recall': 0.9101063829787234, 'f1-score': 0.6035805626598465, 'support': 3760}, 'accuracy': 0.46967909391222273, 'macro avg': {'precision': 0.5373495795973237, 'recall': 0.5143195188854601, 'f1-score': 0.4013805182798609, 'support': 8476}, 'weighted avg': {'precision': 0.5470312593810646, 'recall': 0.46967909391222273, 'f1-score': 0.3785745670732462, 'support': 8476}};{'-1': {'precision': 0.5783505154639176, 'recall': 0.11798107255520504, 'f1-score': 0.1959825327510917, 'support': 4755}, '1': {'precision': 0.44479745830023826, 'recall': 0.8914831520297161, 'f1-score': 0.5934822926786187, 'support': 3769}, 'accuracy': 0.4599953073674331, 'macro avg': {'precision': 0.5115739868820779, 'recall': 0.5047321122924605, 'f1-score': 0.3947324127148552, 'support': 8524}, 'weighted avg': {'precision': 0.5192982545007656, 'recall': 0.4599953073674331, 'f1-score': 0.37174233978615145, 'support': 8524}}
OCSVM_sigmoid_0.2_auto;{'-1': {'precision': 0.5501066098081023, 'recall': 0.21740046345060038, 'f1-score': 0.31164125018873623, 'support': 4747}, '1': {'precision': 0.4405962957385936, 'recall': 0.7761273209549071, 'f1-score': 0.5620977811929689, 'support': 3770}, 'accuracy': 0.46471762357637664, 'macro avg': {'precision': 0.49535145277334797, 'recall': 0.49676389220275374, 'f1-score': 0.4368695156908526, 'support': 8517}, 'weighted avg': {'precision': 0.5016325128206598, 'recall': 0.46471762357637664, 'f1-score': 0.4225043618343811, 'support': 8517}};{'-1': {'precision': 0.546161825726141, 'recall': 0.22285714285714286, 'f1-score': 0.3165489252968586, 'support': 4725}, '1': {'precision': 0.4403292181069959, 'recall': 0.7675345377258236, 'f1-score': 0.5596125907990314, 'support': 3764}, 'accuracy': 0.4643656496642714, 'macro avg': {'precision': 0.49324552191656845, 'recall': 0.4951958402914832, 'f1-score': 0.438080758047945, 'support': 8489}, 'weighted avg': {'precision': 0.49923592926266325, 'recall': 0.4643656496642714, 'f1-score': 0.4243227074797044, 'support': 8489}};{'-1': {'precision': 0.53717277486911, 'recall': 0.21871669153698572, 'f1-score': 0.31086199060748376, 'support': 4691}, '1': {'precision': 0.4407141767129559, 'recall': 0.7656415694591728, 'f1-score': 0.5594188861985472, 'support': 3772}, 'accuracy': 0.46248375280633347, 'macro avg': {'precision': 0.4889434757910329, 'recall': 0.49217913049807926, 'f1-score': 0.4351404384030155, 'support': 8463}, 'weighted avg': {'precision': 0.49418071150564397, 'recall': 0.46248375280633347, 'f1-score': 0.42164500019858525, 'support': 8463}};{'-1': {'precision': 0.5821794099939795, 'recall': 0.20504664970313824, 'f1-score': 0.3032774031676337, 'support': 4716}, '1': {'precision': 0.44988994864269993, 'recall': 0.8154255319148936, 'f1-score': 0.5798581560283689, 'support': 3760}, 'accuracy': 0.47581406323737613, 'macro avg': {'precision': 0.5160346793183397, 'recall': 0.510236090809016, 'f1-score': 0.4415677795980013, 'support': 8476}, 'weighted avg': {'precision': 0.523495080748957, 'recall': 0.47581406323737613, 'f1-score': 0.4259701392172283, 'support': 8476}};{'-1': {'precision': 0.5756906077348066, 'recall': 0.21913774973711883, 'f1-score': 0.31744097486671746, 'support': 4755}, '1': {'precision': 0.4469764670837057, 'recall': 0.7962324223932078, 'f1-score': 0.5725460269006963, 'support': 3769}, 'accuracy': 0.47430783669638665, 'macro avg': {'precision': 0.5113335374092561, 'recall': 0.5076850860651633, 'f1-score': 0.4449935008837069, 'support': 8524}, 'weighted avg': {'precision': 0.5187779380827654, 'recall': 0.47430783669638665, 'f1-score': 0.4302390674425113, 'support': 8524}}
OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.5748364755675259, 'recall': 0.3147250895302296, 'f1-score': 0.40675197386332695, 'support': 4747}, '1': {'precision': 0.45032105441027376, 'recall': 0.7068965517241379, 'f1-score': 0.5501651527663087, 'support': 3770}, 'accuracy': 0.48831748268169545, 'macro avg': {'precision': 0.5125787649888999, 'recall': 0.5108108206271837, 'f1-score': 0.47845856331481784, 'support': 8517}, 'weighted avg': {'precision': 0.5197204561049404, 'recall': 0.48831748268169545, 'f1-score': 0.4702329747397202, 'support': 8517}};{'-1': {'precision': 0.5653495440729484, 'recall': 0.31492063492063493, 'f1-score': 0.4045127089846405, 'support': 4725}, '1': {'precision': 0.4473279836093563, 'recall': 0.696068012752391, 'f1-score': 0.5446419291133978, 'support': 3764}, 'accuracy': 0.48392036753445633, 'macro avg': {'precision': 0.5063387638411523, 'recall': 0.505494323836513, 'f1-score': 0.4745773190490191, 'support': 8489}, 'weighted avg': {'precision': 0.5130190983685119, 'recall': 0.48392036753445633, 'f1-score': 0.4666456321280782, 'support': 8489}};{'-1': {'precision': 0.5571942446043165, 'recall': 0.3302067789383927, 'f1-score': 0.41467005755588277, 'support': 4691}, '1': {'precision': 0.4471229984163294, 'recall': 0.6736479321314952, 'f1-score': 0.5374933897408779, 'support': 3772}, 'accuracy': 0.4832801606995155, 'macro avg': {'precision': 0.502158621510323, 'recall': 0.5019273555349439, 'f1-score': 0.4760817236483803, 'support': 8463}, 'weighted avg': {'precision': 0.5081349582258352, 'recall': 0.4832801606995155, 'f1-score': 0.46941301029153226, 'support': 8463}};{'-1': {'precision': 0.574173712528824, 'recall': 0.31679389312977096, 'f1-score': 0.4083082809510795, 'support': 4716}, '1': {'precision': 0.4514811031664964, 'recall': 0.7053191489361702, 'f1-score': 0.5505501349387586, 'support': 3760}, 'accuracy': 0.4891458235016517, 'macro avg': {'precision': 0.5128274078476602, 'recall': 0.5110565210329706, 'f1-score': 0.47942920794491906, 'support': 8476}, 'weighted avg': {'precision': 0.5197465993619586, 'recall': 0.4891458235016517, 'f1-score': 0.4714075460517961, 'support': 8476}};{'-1': {'precision': 0.5858505564387917, 'recall': 0.3099894847528917, 'f1-score': 0.40544629349470496, 'support': 4755}, '1': {'precision': 0.4538948069241012, 'recall': 0.7235340939241178, 'f1-score': 0.5578398281681497, 'support': 3769}, 'accuracy': 0.4928437353355232, 'macro avg': {'precision': 0.5198726816814465, 'recall': 0.5167617893385048, 'f1-score': 0.4816430608314273, 'support': 8524}, 'weighted avg': {'precision': 0.5275045663026035, 'recall': 0.4928437353355232, 'f1-score': 0.4728291222352274, 'support': 8524}}
OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.5659293306521115, 'recall': 0.41499894670318094, 'f1-score': 0.478852698104035, 'support': 4747}, '1': {'precision': 0.44857029388403497, 'recall': 0.5992042440318303, 'f1-score': 0.5130592777651601, 'support': 3770}, 'accuracy': 0.49653633908653283, 'macro avg': {'precision': 0.5072498122680732, 'recall': 0.5071015953675055, 'f1-score': 0.4959559879345976, 'support': 8517}, 'weighted avg': {'precision': 0.5139810426850282, 'recall': 0.49653633908653283, 'f1-score': 0.4939940395766711, 'support': 8517}};{'-1': {'precision': 0.5589158345221112, 'recall': 0.4146031746031746, 'f1-score': 0.4760631834750911, 'support': 4725}, '1': {'precision': 0.44502407704654895, 'recall': 0.5892667375132837, 'f1-score': 0.507087334247828, 'support': 3764}, 'accuracy': 0.4920485333961597, 'macro avg': {'precision': 0.5019699557843301, 'recall': 0.5019349560582291, 'f1-score': 0.4915752588614596, 'support': 8489}, 'weighted avg': {'precision': 0.5084165324679215, 'recall': 0.4920485333961597, 'f1-score': 0.48981920933309336, 'support': 8489}};{'-1': {'precision': 0.5564427312775331, 'recall': 0.43082498401193775, 'f1-score': 0.485642196323441, 'support': 4691}, '1': {'precision': 0.4473193955702753, 'recall': 0.5729056203605515, 'f1-score': 0.5023828896896431, 'support': 3772}, 'accuracy': 0.49415101028004255, 'macro avg': {'precision': 0.5018810634239042, 'recall': 0.5018653021862446, 'f1-score': 0.49401254300654207, 'support': 8463}, 'weighted avg': {'precision': 0.5078059331813761, 'recall': 0.49415101028004255, 'f1-score': 0.4931036042612071, 'support': 8463}};{'-1': {'precision': 0.5698645923365024, 'recall': 0.41942324003392706, 'f1-score': 0.48320508122633443, 'support': 4716}, '1': {'precision': 0.45294705294705295, 'recall': 0.6029255319148936, 'f1-score': 0.5172846548773531, 'support': 3760}, 'accuracy': 0.5008258612553091, 'macro avg': {'precision': 0.5114058226417777, 'recall': 0.5111743859744103, 'f1-score': 0.5002448680518438, 'support': 8476}, 'weighted avg': {'precision': 0.5179993318239575, 'recall': 0.5008258612553091, 'f1-score': 0.4983229666590657, 'support': 8476}};{'-1': {'precision': 0.5736276503049667, 'recall': 0.4153522607781283, 'f1-score': 0.4818248353256892, 'support': 4755}, '1': {'precision': 0.45286360952568394, 'recall': 0.6105067657203502, 'f1-score': 0.52, 'support': 3769}, 'accuracy': 0.5016424213984045, 'macro avg': {'precision': 0.5132456299153253, 'recall': 0.5129295132492393, 'f1-score': 0.5009124176628446, 'support': 8524}, 'weighted avg': {'precision': 0.5202302230763044, 'recall': 0.5016424213984045, 'f1-score': 0.49870449225406527, 'support': 8524}}
OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.580079494973112, 'recall': 0.5226458816094376, 'f1-score': 0.5498670212765958, 'support': 4747}, '1': {'precision': 0.46556603773584904, 'recall': 0.523607427055703, 'f1-score': 0.4928838951310861, 'support': 3770}, 'accuracy': 0.5230715040507221, 'macro avg': {'precision': 0.5228227663544804, 'recall': 0.5231266543325703, 'f1-score': 0.521375458203841, 'support': 8517}, 'weighted avg': {'precision': 0.5293907860633454, 'recall': 0.5230715040507222, 'f1-score': 0.5246437753486198, 'support': 8517}};{'-1': {'precision': 0.5647032067318626, 'recall': 0.5255026455026455, 'f1-score': 0.5443981582986187, 'support': 4725}, '1': {'precision': 0.4521016617790811, 'recall': 0.4914984059511158, 'f1-score': 0.47097759674134415, 'support': 3764}, 'accuracy': 0.5104252562139239, 'macro avg': {'precision': 0.5084024342554718, 'recall': 0.5085005257268806, 'f1-score': 0.5076878775199815, 'support': 8489}, 'weighted avg': {'precision': 0.5147759814753814, 'recall': 0.5104252562139239, 'f1-score': 0.5118436767693949, 'support': 8489}};{'-1': {'precision': 0.5556539057313565, 'recall': 0.5352803240247282, 'f1-score': 0.5452768729641695, 'support': 4691}, '1': {'precision': 0.44726166328600403, 'recall': 0.4676564156945917, 'f1-score': 0.4572317262830482, 'support': 3772}, 'accuracy': 0.5051400212690536, 'macro avg': {'precision': 0.5014577845086803, 'recall': 0.50146836985966, 'f1-score': 0.5012542996236089, 'support': 8463}, 'weighted avg': {'precision': 0.5073429594352594, 'recall': 0.5051400212690536, 'f1-score': 0.5060347255836674, 'support': 8463}};{'-1': {'precision': 0.5707985143918292, 'recall': 0.5214164546225615, 'f1-score': 0.544991134751773, 'support': 4716}, '1': {'precision': 0.4584932821497121, 'recall': 0.5082446808510638, 'f1-score': 0.48208879919273456, 'support': 3760}, 'accuracy': 0.5155733836715432, 'macro avg': {'precision': 0.5146458982707707, 'recall': 0.5148305677368126, 'f1-score': 0.5135399669722538, 'support': 8476}, 'weighted avg': {'precision': 0.5209792985789032, 'recall': 0.5155733836715432, 'f1-score': 0.5170873143527658, 'support': 8476}};{'-1': {'precision': 0.5602947744528808, 'recall': 0.5276550998948475, 'f1-score': 0.5434853243799416, 'support': 4755}, '1': {'precision': 0.4448838358872961, 'recall': 0.47758026001591936, 'f1-score': 0.46065259117082535, 'support': 3769}, 'accuracy': 0.5055138432660723, 'macro avg': {'precision': 0.5025893051700885, 'recall': 0.5026176799553834, 'f1-score': 0.5020689577753834, 'support': 8524}, 'weighted avg': {'precision': 0.5092642925836071, 'recall': 0.5055138432660723, 'f1-score': 0.5068597294168774, 'support': 8524}}
