Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.5971162001696353, 'recall': 0.5932167684853592, 'f1-score': 0.5951600972207545, 'support': 4747}, '1': {'precision': 0.49197579584319917, 'recall': 0.4960212201591512, 'f1-score': 0.49399022586184127, 'support': 3770}, 'accuracy': 0.5501937301866855, 'macro avg': {'precision': 0.5445459980064172, 'recall': 0.5446189943222552, 'f1-score': 0.5445751615412979, 'support': 8517}, 'weighted avg': {'precision': 0.5505764180502665, 'recall': 0.5501937301866855, 'f1-score': 0.5503778481866929, 'support': 8517}};{'-1': {'precision': 0.6016624040920716, 'recall': 0.5974603174603175, 'f1-score': 0.5995539980885632, 'support': 4725}, '1': {'precision': 0.4990782196470898, 'recall': 0.5034537725823592, 'f1-score': 0.5012564475598466, 'support': 3764}, 'accuracy': 0.555778065732124, 'macro avg': {'precision': 0.5503703118695807, 'recall': 0.5504570450213384, 'f1-score': 0.5504052228242049, 'support': 8489}, 'weighted avg': {'precision': 0.5561768498158423, 'recall': 0.555778065732124, 'f1-score': 0.555969125878634, 'support': 8489}};{'-1': {'precision': 0.5915276558384548, 'recall': 0.5745043700703475, 'f1-score': 0.5828917486752461, 'support': 4691}, '1': {'precision': 0.4891220885589967, 'recall': 0.5066277836691411, 'f1-score': 0.49772105742935285, 'support': 3772}, 'accuracy': 0.544251447477254, 'macro avg': {'precision': 0.5403248721987257, 'recall': 0.5405660768697442, 'f1-score': 0.5403064030522995, 'support': 8463}, 'weighted avg': {'precision': 0.5458849995962102, 'recall': 0.544251447477254, 'f1-score': 0.5449307599738978, 'support': 8463}};{'-1': {'precision': 0.5894485453755971, 'recall': 0.5756997455470738, 'f1-score': 0.5824930272473718, 'support': 4716}, '1': {'precision': 0.48294573643410854, 'recall': 0.49707446808510636, 'f1-score': 0.4899082568807339, 'support': 3760}, 'accuracy': 0.5408211420481359, 'macro avg': {'precision': 0.5361971409048528, 'recall': 0.5363871068160901, 'f1-score': 0.5362006420640528, 'support': 8476}, 'weighted avg': {'precision': 0.5422033163029217, 'recall': 0.5408211420481359, 'f1-score': 0.5414219162777448, 'support': 8476}};{'-1': {'precision': 0.5939011566771819, 'recall': 0.5939011566771819, 'f1-score': 0.5939011566771819, 'support': 4755}, '1': {'precision': 0.48766250994958876, 'recall': 0.48766250994958876, 'f1-score': 0.48766250994958876, 'support': 3769}, 'accuracy': 0.5469263256687001, 'macro avg': {'precision': 0.5407818333133854, 'recall': 0.5407818333133854, 'f1-score': 0.5407818333133854, 'support': 8524}, 'weighted avg': {'precision': 0.5469263256687001, 'recall': 0.5469263256687001, 'f1-score': 0.5469263256687001, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_sigmoid_0.6_auto;{'-1': {'precision': 0.5980340530103563, 'recall': 0.7177164524963134, 'f1-score': 0.652432018383761, 'support': 4747}, '1': {'precision': 0.524822695035461, 'recall': 0.3925729442970822, 'f1-score': 0.44916540212443096, 'support': 3770}, 'accuracy': 0.5737935892920042, 'macro avg': {'precision': 0.5614283740229087, 'recall': 0.5551446983966979, 'f1-score': 0.550798710254096, 'support': 8517}, 'weighted avg': {'precision': 0.5656274756280203, 'recall': 0.5737935892920042, 'f1-score': 0.5624572451892472, 'support': 8517}};{'-1': {'precision': 0.5978088001413677, 'recall': 0.7159788359788359, 'f1-score': 0.6515793528505393, 'support': 4725}, '1': {'precision': 0.5257950530035336, 'recall': 0.3953241232731137, 'f1-score': 0.451319381255687, 'support': 3764}, 'accuracy': 0.5738013900341619, 'macro avg': {'precision': 0.5618019265724506, 'recall': 0.5556514796259748, 'f1-score': 0.5514493670531131, 'support': 8489}, 'weighted avg': {'precision': 0.5658780963804056, 'recall': 0.5738013900341619, 'f1-score': 0.5627846145912597, 'support': 8489}};{'-1': {'precision': 0.593681917211329, 'recall': 0.6970795139629077, 'f1-score': 0.6412393371899207, 'support': 4691}, '1': {'precision': 0.5191201353637902, 'recall': 0.40668080593849415, 'f1-score': 0.4560725434814925, 'support': 3772}, 'accuracy': 0.5676474063570838, 'macro avg': {'precision': 0.5564010262875596, 'recall': 0.5518801599507009, 'f1-score': 0.5486559403357065, 'support': 8463}, 'weighted avg': {'precision': 0.5604493706995818, 'recall': 0.5676474063570838, 'f1-score': 0.558709602359696, 'support': 8463}};{'-1': {'precision': 0.5957145386931114, 'recall': 0.7133163698049194, 'f1-score': 0.6492328476309949, 'support': 4716}, '1': {'precision': 0.5220926122304701, 'recall': 0.3928191489361702, 'f1-score': 0.4483229625132797, 'support': 3760}, 'accuracy': 0.5711420481359132, 'macro avg': {'precision': 0.5589035754617908, 'recall': 0.5530677593705449, 'f1-score': 0.5487779050721373, 'support': 8476}, 'weighted avg': {'precision': 0.5630554490872206, 'recall': 0.5711420481359132, 'f1-score': 0.5601081227557461, 'support': 8476}};{'-1': {'precision': 0.5960556435992252, 'recall': 0.711882229232387, 'f1-score': 0.6488403296913936, 'support': 4755}, '1': {'precision': 0.5184534270650264, 'recall': 0.39135049084637835, 'f1-score': 0.44602358633202294, 'support': 3769}, 'accuracy': 0.5701548568747067, 'macro avg': {'precision': 0.5572545353321259, 'recall': 0.5516163600393826, 'f1-score': 0.5474319580117083, 'support': 8524}, 'weighted avg': {'precision': 0.5617427911687471, 'recall': 0.5701548568747067, 'f1-score': 0.5591622084195179, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_sigmoid_0.7_auto;{'-1': {'precision': 0.5933282789992419, 'recall': 0.8243100905835264, 'f1-score': 0.6900017633574326, 'support': 4747}, '1': {'precision': 0.5660770031217481, 'recall': 0.2885941644562334, 'f1-score': 0.382290934645116, 'support': 3770}, 'accuracy': 0.5871785840084537, 'macro avg': {'precision': 0.5797026410604951, 'recall': 0.5564521275198799, 'f1-score': 0.5361463490012743, 'support': 8517}, 'weighted avg': {'precision': 0.5812656618737104, 'recall': 0.5871785840084537, 'f1-score': 0.5537953732851731, 'support': 8517}};{'-1': {'precision': 0.5940684410646387, 'recall': 0.8266666666666667, 'f1-score': 0.6913274336283186, 'support': 4725}, '1': {'precision': 0.5721003134796239, 'recall': 0.29091392136025507, 'f1-score': 0.385699189855583, 'support': 3764}, 'accuracy': 0.589115325715632, 'macro avg': {'precision': 0.5830843772721312, 'recall': 0.5587902940134608, 'f1-score': 0.5385133117419508, 'support': 8489}, 'weighted avg': {'precision': 0.5843278317785042, 'recall': 0.589115325715632, 'f1-score': 0.5558126840040312, 'support': 8489}};{'-1': {'precision': 0.5925236544129052, 'recall': 0.8143253037731827, 'f1-score': 0.6859400251391632, 'support': 4691}, '1': {'precision': 0.5679563492063492, 'recall': 0.30355249204665957, 'f1-score': 0.39564616447823076, 'support': 3772}, 'accuracy': 0.586671393123006, 'macro avg': {'precision': 0.5802400018096272, 'recall': 0.5589388979099211, 'f1-score': 0.540793094808697, 'support': 8463}, 'weighted avg': {'precision': 0.5815738877534311, 'recall': 0.586671393123006, 'f1-score': 0.5565546485099493, 'support': 8463}};{'-1': {'precision': 0.5907160194174758, 'recall': 0.8256997455470738, 'f1-score': 0.688715953307393, 'support': 4716}, '1': {'precision': 0.5636942675159236, 'recall': 0.2824468085106383, 'f1-score': 0.37632884479092843, 'support': 3760}, 'accuracy': 0.5847097687588485, 'macro avg': {'precision': 0.5772051434666996, 'recall': 0.5540732770288561, 'f1-score': 0.5325223990491608, 'support': 8476}, 'weighted avg': {'precision': 0.5787290223493026, 'recall': 0.5847097687588485, 'f1-score': 0.5501393218748887, 'support': 8476}};{'-1': {'precision': 0.5953897482559903, 'recall': 0.8256572029442691, 'f1-score': 0.6918671248568156, 'support': 4755}, '1': {'precision': 0.5704663212435234, 'recall': 0.2921199257097373, 'f1-score': 0.38638357606597645, 'support': 3769}, 'accuracy': 0.589746597841389, 'macro avg': {'precision': 0.5829280347497569, 'recall': 0.5588885643270032, 'f1-score': 0.539125350461396, 'support': 8524}, 'weighted avg': {'precision': 0.5843695234307923, 'recall': 0.589746597841389, 'f1-score': 0.5567935097239352, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.001_auto;{'-1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4747}, '1': {'precision': 0.4426441235176705, 'recall': 1.0, 'f1-score': 0.6136567103442663, 'support': 3770}, 'accuracy': 0.4426441235176705, 'macro avg': {'precision': 0.22132206175883526, 'recall': 0.5, 'f1-score': 0.30682835517213314, 'support': 8517}, 'weighted avg': {'precision': 0.19593382008472676, 'recall': 0.4426441235176705, 'f1-score': 0.27163153669107476, 'support': 8517}};{'-1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4725}, '1': {'precision': 0.4432661717921527, 'recall': 0.9994686503719448, 'f1-score': 0.6141539466166027, 'support': 3764}, 'accuracy': 0.44316173872069736, 'macro avg': {'precision': 0.22163308589607636, 'recall': 0.4997343251859724, 'f1-score': 0.30707697330830136, 'support': 8489}, 'weighted avg': {'precision': 0.19654304047893306, 'recall': 0.44316173872069736, 'f1-score': 0.2723142248868998, 'support': 8489}};{'-1': {'precision': 0.42857142857142855, 'recall': 0.0006395224898742272, 'f1-score': 0.001277139208173691, 'support': 4691}, '1': {'precision': 0.445600756859035, 'recall': 0.9989395546129375, 'f1-score': 0.6162904808635917, 'support': 3772}, 'accuracy': 0.445586671393123, 'macro avg': {'precision': 0.4370860927152318, 'recall': 0.49978953855140584, 'f1-score': 0.30878381003588273, 'support': 8463}, 'weighted avg': {'precision': 0.43616148248857983, 'recall': 0.445586671393123, 'f1-score': 0.2753915578214594, 'support': 8463}};{'-1': {'precision': 0.3333333333333333, 'recall': 0.00021204410517387616, 'f1-score': 0.0004238186056367874, 'support': 4716}, '1': {'precision': 0.44352649592824267, 'recall': 0.999468085106383, 'f1-score': 0.6144036622251288, 'support': 3760}, 'accuracy': 0.44348749410099103, 'macro avg': {'precision': 0.388429914630788, 'recall': 0.4998400646057784, 'f1-score': 0.3074137404153828, 'support': 8476}, 'weighted avg': {'precision': 0.38221562348869664, 'recall': 0.44348749410099103, 'f1-score': 0.27278863833301875, 'support': 8476}};{'-1': {'precision': 0.4, 'recall': 0.0008412197686645636, 'f1-score': 0.0016789087093389296, 'support': 4755}, '1': {'precision': 0.4419779187221048, 'recall': 0.9984080657999469, 'f1-score': 0.6127167630057804, 'support': 3769}, 'accuracy': 0.4419286719849836, 'macro avg': {'precision': 0.4209889593610524, 'recall': 0.49962464278430574, 'f1-score': 0.30719783585755966, 'support': 8524}, 'weighted avg': {'precision': 0.41856109522097756, 'recall': 0.4419286719849836, 'f1-score': 0.27185742499785226, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.005_auto;{'-1': {'precision': 0.5833333333333334, 'recall': 0.002949231093322098, 'f1-score': 0.005868790609935023, 'support': 4747}, '1': {'precision': 0.44271753208524667, 'recall': 0.9973474801061007, 'f1-score': 0.6132267797439451, 'support': 3770}, 'accuracy': 0.4431137724550898, 'macro avg': {'precision': 0.51302543270929, 'recall': 0.5001483555997114, 'f1-score': 0.3095477851769401, 'support': 8517}, 'weighted avg': {'precision': 0.521090575237139, 'recall': 0.4431137724550898, 'f1-score': 0.2747122353716138, 'support': 8517}};{'-1': {'precision': 0.4642857142857143, 'recall': 0.0027513227513227515, 'f1-score': 0.00547022932884494, 'support': 4725}, '1': {'precision': 0.4430918331166529, 'recall': 0.9960148777895855, 'f1-score': 0.6133333333333333, 'support': 3764}, 'accuracy': 0.44316173872069736, 'macro avg': {'precision': 0.4536887737011836, 'recall': 0.49938310027045413, 'f1-score': 0.3094017813310891, 'support': 8489}, 'weighted avg': {'precision': 0.4548884037991614, 'recall': 0.44316173872069736, 'f1-score': 0.27499511134944743, 'support': 8489}};{'-1': {'precision': 0.4166666666666667, 'recall': 0.003197612449371136, 'f1-score': 0.006346519991537973, 'support': 4691}, '1': {'precision': 0.4451168861991219, 'recall': 0.9944326617179216, 'f1-score': 0.6149684400360685, 'support': 3772}, 'accuracy': 0.44499586435070304, 'macro avg': {'precision': 0.4308917764328943, 'recall': 0.49881513708364633, 'f1-score': 0.3106574800138033, 'support': 8463}, 'weighted avg': {'precision': 0.4293470670065487, 'recall': 0.44499586435070304, 'f1-score': 0.2776122511043785, 'support': 8463}};{'-1': {'precision': 0.4074074074074074, 'recall': 0.002332485156912638, 'f1-score': 0.004638414505587181, 'support': 4716}, '1': {'precision': 0.44312936442182504, 'recall': 0.9957446808510638, 'f1-score': 0.6133180440658531, 'support': 3760}, 'accuracy': 0.44301557338367153, 'macro avg': {'precision': 0.42526838591461624, 'recall': 0.49903858300398823, 'f1-score': 0.30897822928572016, 'support': 8476}, 'weighted avg': {'precision': 0.4232538630910094, 'recall': 0.44301557338367153, 'f1-score': 0.27465203026143903, 'support': 8476}};{'-1': {'precision': 0.4230769230769231, 'recall': 0.00231335436382755, 'f1-score': 0.004601547793348671, 'support': 4755}, '1': {'precision': 0.44175100023534947, 'recall': 0.9960201644998673, 'f1-score': 0.6120485856362599, 'support': 3769}, 'accuracy': 0.44169404035664006, 'macro avg': {'precision': 0.43241396165613627, 'recall': 0.4991667594318474, 'f1-score': 0.30832506671480425, 'support': 8524}, 'weighted avg': {'precision': 0.4313339147252231, 'recall': 0.44169404035664006, 'f1-score': 0.2731923368161, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.01_auto;{'-1': {'precision': 0.6119402985074627, 'recall': 0.008637033916157574, 'f1-score': 0.017033651848774412, 'support': 4747}, '1': {'precision': 0.4430769230769231, 'recall': 0.993103448275862, 'f1-score': 0.6127659574468085, 'support': 3770}, 'accuracy': 0.44440530703299286, 'macro avg': {'precision': 0.5275086107921929, 'recall': 0.5008702410960099, 'f1-score': 0.31489980464779144, 'support': 8517}, 'weighted avg': {'precision': 0.5371939176957762, 'recall': 0.44440530703299286, 'f1-score': 0.2807310561113773, 'support': 8517}};{'-1': {'precision': 0.68, 'recall': 0.010793650793650795, 'f1-score': 0.02125, 'support': 4725}, '1': {'precision': 0.4444972664606608, 'recall': 0.9936238044633369, 'f1-score': 0.6142223682049598, 'support': 3764}, 'accuracy': 0.44657792437271765, 'macro avg': {'precision': 0.5622486332303305, 'recall': 0.5022087276284938, 'f1-score': 0.3177361841024799, 'support': 8489}, 'weighted avg': {'precision': 0.5755787149202413, 'recall': 0.44657792437271765, 'f1-score': 0.28417236941023305, 'support': 8489}};{'-1': {'precision': 0.5494505494505495, 'recall': 0.010658708164570454, 'f1-score': 0.020911752404851523, 'support': 4691}, '1': {'precision': 0.44565217391304346, 'recall': 0.9891304347826086, 'f1-score': 0.6144598155467721, 'support': 3772}, 'accuracy': 0.4467682854779629, 'macro avg': {'precision': 0.4975513616817965, 'recall': 0.49989457147358957, 'f1-score': 0.3176857839758118, 'support': 8463}, 'weighted avg': {'precision': 0.503187111836527, 'recall': 0.4467682854779629, 'f1-score': 0.2854589926472389, 'support': 8463}};{'-1': {'precision': 0.527027027027027, 'recall': 0.00826972010178117, 'f1-score': 0.016283924843423798, 'support': 4716}, '1': {'precision': 0.443346822185194, 'recall': 0.9906914893617021, 'f1-score': 0.6125637230718631, 'support': 3760}, 'accuracy': 0.4440773949976404, 'macro avg': {'precision': 0.48518692460611046, 'recall': 0.49948060473174166, 'f1-score': 0.31442382395764346, 'support': 8476}, 'weighted avg': {'precision': 0.48990603007029127, 'recall': 0.4440773949976404, 'f1-score': 0.2807969075403247, 'support': 8476}};{'-1': {'precision': 0.55, 'recall': 0.00694006309148265, 'f1-score': 0.013707165109034268, 'support': 4755}, '1': {'precision': 0.44210775047258977, 'recall': 0.9928362960997612, 'f1-score': 0.6117877871331644, 'support': 3769}, 'accuracy': 0.4428671984983576, 'macro avg': {'precision': 0.4960538752362949, 'recall': 0.49988817959562193, 'f1-score': 0.3127474761210993, 'support': 8524}, 'weighted avg': {'precision': 0.5022940065146868, 'recall': 0.4428671984983576, 'f1-score': 0.27815646877033723, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.05_auto;{'-1': {'precision': 0.6549295774647887, 'recall': 0.05877396250263324, 'f1-score': 0.10786777498550164, 'support': 4747}, '1': {'precision': 0.4477814856012854, 'recall': 0.9610079575596817, 'f1-score': 0.6109097040721694, 'support': 3770}, 'accuracy': 0.45814253845250674, 'macro avg': {'precision': 0.5513555315330371, 'recall': 0.5098909600311575, 'f1-score': 0.3593887395288355, 'support': 8517}, 'weighted avg': {'precision': 0.5632366919035104, 'recall': 0.45814253845250674, 'f1-score': 0.3305363287787078, 'support': 8517}};{'-1': {'precision': 0.6496350364963503, 'recall': 0.05650793650793651, 'f1-score': 0.10397196261682243, 'support': 4725}, '1': {'precision': 0.44813072542708593, 'recall': 0.9617428267800212, 'f1-score': 0.6113832122952204, 'support': 3764}, 'accuracy': 0.45788667687595713, 'macro avg': {'precision': 0.5488828809617181, 'recall': 0.5091253816439789, 'f1-score': 0.3576775874560214, 'support': 8489}, 'weighted avg': {'precision': 0.5602885614268828, 'recall': 0.45788667687595713, 'f1-score': 0.32895675985907596, 'support': 8489}};{'-1': {'precision': 0.591743119266055, 'recall': 0.054998934129183545, 'f1-score': 0.10064365125804564, 'support': 4691}, '1': {'precision': 0.44773888127569456, 'recall': 0.9528101802757158, 'f1-score': 0.6092041698449021, 'support': 3772}, 'accuracy': 0.4551577454803261, 'macro avg': {'precision': 0.5197410002708748, 'recall': 0.5039045572024496, 'f1-score': 0.3549239105514739, 'support': 8463}, 'weighted avg': {'precision': 0.5275597344498386, 'recall': 0.4551577454803261, 'f1-score': 0.32731153216429903, 'support': 8463}};{'-1': {'precision': 0.6129753914988815, 'recall': 0.05810008481764207, 'f1-score': 0.10613984117760991, 'support': 4716}, '1': {'precision': 0.4467555112716403, 'recall': 0.9539893617021277, 'f1-score': 0.6085333785732463, 'support': 3760}, 'accuracy': 0.455521472392638, 'macro avg': {'precision': 0.5298654513852609, 'recall': 0.5060447232598849, 'f1-score': 0.3573366098754281, 'support': 8476}, 'weighted avg': {'precision': 0.539239342695858, 'recall': 0.455521472392638, 'f1-score': 0.3290043646093693, 'support': 8476}};{'-1': {'precision': 0.6610576923076923, 'recall': 0.05783385909568875, 'f1-score': 0.1063624057242313, 'support': 4755}, '1': {'precision': 0.4474592994573261, 'recall': 0.9625895462987529, 'f1-score': 0.6109286856950408, 'support': 3769}, 'accuracy': 0.4578836227123416, 'macro avg': {'precision': 0.5542584958825092, 'recall': 0.5102117026972208, 'f1-score': 0.358645545709636, 'support': 8524}, 'weighted avg': {'precision': 0.566612321278477, 'recall': 0.4578836227123416, 'f1-score': 0.32946309896801135, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.1_auto;{'-1': {'precision': 0.6428571428571429, 'recall': 0.12702759637665895, 'f1-score': 0.21213720316622692, 'support': 4747}, '1': {'precision': 0.4532260192637551, 'recall': 0.9111405835543767, 'f1-score': 0.6053396775046259, 'support': 3770}, 'accuracy': 0.47411060232476226, 'macro avg': {'precision': 0.548041581060449, 'recall': 0.5190840899655178, 'f1-score': 0.4087384403354264, 'support': 8517}, 'weighted avg': {'precision': 0.5589180403624767, 'recall': 0.47411060232476226, 'f1-score': 0.38618596778472686, 'support': 8517}};{'-1': {'precision': 0.6133333333333333, 'recall': 0.11682539682539683, 'f1-score': 0.19626666666666667, 'support': 4725}, '1': {'precision': 0.4501251811832916, 'recall': 0.9075451647183846, 'f1-score': 0.6017792653924072, 'support': 3764}, 'accuracy': 0.46742843680056545, 'macro avg': {'precision': 0.5317292572583124, 'recall': 0.5121852807718907, 'f1-score': 0.39902296602953696, 'support': 8489}, 'weighted avg': {'precision': 0.5409672731739792, 'recall': 0.46742843680056545, 'f1-score': 0.3760698733581129, 'support': 8489}};{'-1': {'precision': 0.6139438085327783, 'recall': 0.12577275634193136, 'f1-score': 0.20877565463552722, 'support': 4691}, '1': {'precision': 0.45334577446014396, 'recall': 0.901643690349947, 'f1-score': 0.6033351073265921, 'support': 3772}, 'accuracy': 0.4715821812596006, 'macro avg': {'precision': 0.5336447914964612, 'recall': 0.5137082233459391, 'f1-score': 0.40605538098105964, 'support': 8463}, 'weighted avg': {'precision': 0.5423644886081681, 'recall': 0.4715821812596006, 'f1-score': 0.38463270952749185, 'support': 8463}};{'-1': {'precision': 0.5879180151024811, 'recall': 0.11556403731976252, 'f1-score': 0.1931596668438774, 'support': 4716}, '1': {'precision': 0.44747648695191417, 'recall': 0.8984042553191489, 'f1-score': 0.5974003006455035, 'support': 3760}, 'accuracy': 0.46283624351109015, 'macro avg': {'precision': 0.5176972510271977, 'recall': 0.5069841463194558, 'f1-score': 0.3952799837446905, 'support': 8476}, 'weighted avg': {'precision': 0.5256173843985957, 'recall': 0.46283624351109015, 'f1-score': 0.37248302492482527, 'support': 8476}};{'-1': {'precision': 0.6623831775700935, 'recall': 0.1192429022082019, 'f1-score': 0.20210301194083052, 'support': 4755}, '1': {'precision': 0.4538341158059468, 'recall': 0.9233218360307774, 'f1-score': 0.6085511934947976, 'support': 3769}, 'accuracy': 0.47477709995307366, 'macro avg': {'precision': 0.5581086466880201, 'recall': 0.5212823691194897, 'f1-score': 0.405327102717814, 'support': 8524}, 'weighted avg': {'precision': 0.5701704354549986, 'recall': 0.47477709995307366, 'f1-score': 0.38181948264436194, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.2_auto;{'-1': {'precision': 0.6236044657097288, 'recall': 0.24710343374763008, 'f1-score': 0.35395292697646347, 'support': 4747}, '1': {'precision': 0.4614225437010247, 'recall': 0.8122015915119364, 'f1-score': 0.5885066307899289, 'support': 3770}, 'accuracy': 0.4972408124926617, 'macro avg': {'precision': 0.5425135047053767, 'recall': 0.5296525126297832, 'f1-score': 0.47122977888319617, 'support': 8517}, 'weighted avg': {'precision': 0.5518155909917748, 'recall': 0.4972408124926617, 'f1-score': 0.4577767456187982, 'support': 8517}};{'-1': {'precision': 0.6382217680122637, 'recall': 0.2643386243386243, 'f1-score': 0.3738401676144867, 'support': 4725}, '1': {'precision': 0.46785058175137784, 'recall': 0.8119022316684378, 'f1-score': 0.5936285936285935, 'support': 3764}, 'accuracy': 0.5071268700671457, 'macro avg': {'precision': 0.5530361748818208, 'recall': 0.538120428003531, 'f1-score': 0.4837343806215401, 'support': 8489}, 'weighted avg': {'precision': 0.5626796375980837, 'recall': 0.5071268700671457, 'f1-score': 0.47129377057326843, 'support': 8489}};{'-1': {'precision': 0.592469545957918, 'recall': 0.22809635472180773, 'f1-score': 0.32938279205787285, 'support': 4691}, '1': {'precision': 0.4560612888688598, 'recall': 0.8048780487804879, 'f1-score': 0.5822226483843129, 'support': 3772}, 'accuracy': 0.4851707432352594, 'macro avg': {'precision': 0.524265417413389, 'recall': 0.5164872017511478, 'f1-score': 0.4558027202210929, 'support': 8463}, 'weighted avg': {'precision': 0.5316717265392806, 'recall': 0.4851707432352594, 'f1-score': 0.44207473794743113, 'support': 8463}};{'-1': {'precision': 0.5981062598632298, 'recall': 0.2410941475826972, 'f1-score': 0.34366026900408037, 'support': 4716}, '1': {'precision': 0.45566539923954374, 'recall': 0.7968085106382978, 'f1-score': 0.5797774552491534, 'support': 3760}, 'accuracy': 0.48761208117036337, 'macro avg': {'precision': 0.5268858295513867, 'recall': 0.5189513291104975, 'f1-score': 0.46171886212661684, 'support': 8476}, 'weighted avg': {'precision': 0.5349187143293624, 'recall': 0.48761208117036337, 'f1-score': 0.4484031453940609, 'support': 8476}};{'-1': {'precision': 0.6268980477223427, 'recall': 0.24311251314405888, 'f1-score': 0.35035611456281257, 'support': 4755}, '1': {'precision': 0.46122754491017964, 'recall': 0.8174582117272486, 'f1-score': 0.5897215044501867, 'support': 3769}, 'accuracy': 0.49706710464570625, 'macro avg': {'precision': 0.5440627963162612, 'recall': 0.5302853624356537, 'f1-score': 0.4700388095064996, 'support': 8524}, 'weighted avg': {'precision': 0.5536446308876357, 'recall': 0.49706710464570625, 'f1-score': 0.45619470612610596, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_poly_0.3_auto;{'-1': {'precision': 0.611302549965541, 'recall': 0.3737097113966716, 'f1-score': 0.46385148385409863, 'support': 4747}, '1': {'precision': 0.4705253784505788, 'recall': 0.7007957559681698, 'f1-score': 0.56302610548748, 'support': 3770}, 'accuracy': 0.5184924269108842, 'macro avg': {'precision': 0.5409139642080599, 'recall': 0.5372527336824207, 'f1-score': 0.5134387946707893, 'support': 8517}, 'weighted avg': {'precision': 0.5489883622690037, 'recall': 0.5184924269108842, 'f1-score': 0.5077505473222034, 'support': 8517}};{'-1': {'precision': 0.6247415575465196, 'recall': 0.3837037037037037, 'f1-score': 0.4754162842533107, 'support': 4725}, '1': {'precision': 0.47879004832647215, 'recall': 0.7106801275239107, 'f1-score': 0.5721313228531708, 'support': 3764}, 'accuracy': 0.528684179526446, 'macro avg': {'precision': 0.5517658029364959, 'recall': 0.5471919156138072, 'f1-score': 0.5237738035532408, 'support': 8489}, 'weighted avg': {'precision': 0.5600270469205025, 'recall': 0.528684179526446, 'f1-score': 0.5182994748870571, 'support': 8489}};{'-1': {'precision': 0.5979880774962743, 'recall': 0.34214453208271156, 'f1-score': 0.4352542372881356, 'support': 4691}, '1': {'precision': 0.4659975774355425, 'recall': 0.7139448568398727, 'f1-score': 0.5639200083760862, 'support': 3772}, 'accuracy': 0.5078577336641853, 'macro avg': {'precision': 0.5319928274659084, 'recall': 0.5280446944612922, 'f1-score': 0.49958712283211093, 'support': 8463}, 'weighted avg': {'precision': 0.5391592737353053, 'recall': 0.5078577336641853, 'f1-score': 0.49260119327818047, 'support': 8463}};{'-1': {'precision': 0.5913233685745534, 'recall': 0.34393553859202713, 'f1-score': 0.43491084595790325, 'support': 4716}, '1': {'precision': 0.4603174603174603, 'recall': 0.7018617021276595, 'f1-score': 0.5559886231960391, 'support': 3760}, 'accuracy': 0.502713544124587, 'macro avg': {'precision': 0.5258204144460068, 'recall': 0.5228986203598434, 'f1-score': 0.49544973457697117, 'support': 8476}, 'weighted avg': {'precision': 0.5332084305086413, 'recall': 0.502713544124587, 'f1-score': 0.4886216107544335, 'support': 8476}};{'-1': {'precision': 0.613448275862069, 'recall': 0.3741324921135647, 'f1-score': 0.46479425212279557, 'support': 4755}, '1': {'precision': 0.47083926031294454, 'recall': 0.7025736269567524, 'f1-score': 0.5638241243479186, 'support': 3769}, 'accuracy': 0.5193571093383388, 'macro avg': {'precision': 0.5421437680875067, 'recall': 0.5383530595351586, 'f1-score': 0.5143091882353571, 'support': 8524}, 'weighted avg': {'precision': 0.5503918024218237, 'recall': 0.5193571093383388, 'f1-score': 0.5085816275822617, 'support': 8524}}
